surname,rank,source_url
Lutter,1842,https://zunamen.com/land/deutschland/l
Schier,1843,https://zunamen.com/land/deutschland/schi
Kunath,1844,https://zunamen.com/land/deutschland/ku
Lauber,1845,https://zunamen.com/land/deutschland/l
Valentin,1846,https://zunamen.com/land/deutschland/v
Stockmann,1847,https://zunamen.com/land/deutschland/st
Stracke,1848,https://zunamen.com/land/deutschland/st
Krahl,1849,https://zunamen.com/land/deutschland/kr
Schaarschmidt,1850,https://zunamen.com/land/deutschland/scha
Priebe,1851,https://zunamen.com/land/deutschland/p
Pries,1852,https://zunamen.com/land/deutschland/p
Schalk,1853,https://zunamen.com/land/deutschland/scha
Holstein,1854,https://zunamen.com/land/deutschland/ho
Offermann,1855,https://zunamen.com/land/deutschland/o
Pfisterer,1856,https://zunamen.com/land/deutschland/p
Mark,1857,https://zunamen.com/land/deutschland/ma
Nicolai,1858,https://zunamen.com/land/deutschland/n
Handke,1859,https://zunamen.com/land/deutschland/ha
Roloff,1860,https://zunamen.com/land/deutschland/ro
Reisinger,1861,https://zunamen.com/land/deutschland/re
Wehrle,1862,https://zunamen.com/land/deutschland/we
Witzel,1863,https://zunamen.com/land/deutschland/wi
Rinke,1864,https://zunamen.com/land/deutschland/ri
Jehle,1865,https://zunamen.com/land/deutschland/j
Wernicke,1866,https://zunamen.com/land/deutschland/we
Schmied,1867,https://zunamen.com/land/deutschland/schm
Köllner,1868,https://zunamen.com/land/deutschland/ko
Fleckenstein,1869,https://zunamen.com/land/deutschland/f
Marek,1870,https://zunamen.com/land/deutschland/ma
Schwind,1871,https://zunamen.com/land/deutschland/schw
Gabel,1872,https://zunamen.com/land/deutschland/g
Preuss,1873,https://zunamen.com/land/deutschland/p
Dahms,1874,https://zunamen.com/land/deutschland/d
Fehr,1875,https://zunamen.com/land/deutschland/f
Leber,1876,https://zunamen.com/land/deutschland/l
Stenger,1877,https://zunamen.com/land/deutschland/st
Freier,1878,https://zunamen.com/land/deutschland/f
Plate,1879,https://zunamen.com/land/deutschland/p
Scheuer,1880,https://zunamen.com/land/deutschland/sche
George,1881,https://zunamen.com/land/deutschland/g
Hild,1882,https://zunamen.com/land/deutschland/hi
Platz,1883,https://zunamen.com/land/deutschland/p
Nägele,1884,https://zunamen.com/land/deutschland/n
Klier,1885,https://zunamen.com/land/deutschland/kl
Kindermann,1886,https://zunamen.com/land/deutschland/ki
Kirschbaum,1887,https://zunamen.com/land/deutschland/ki
Schuchardt,1888,https://zunamen.com/land/deutschland/schu
Fenske,1889,https://zunamen.com/land/deutschland/f
Holzner,1890,https://zunamen.com/land/deutschland/ho
Merker,1891,https://zunamen.com/land/deutschland/me
Tietjen,1892,https://zunamen.com/land/deutschland/t
Plum,1893,https://zunamen.com/land/deutschland/p
Behringer,1894,https://zunamen.com/land/deutschland/be
Sanders,1895,https://zunamen.com/land/deutschland/sa
Tetzlaff,1896,https://zunamen.com/land/deutschland/t
Eller,1897,https://zunamen.com/land/deutschland/e
Lietz,1898,https://zunamen.com/land/deutschland/l
Philippi,1899,https://zunamen.com/land/deutschland/p
Smith,1900,https://zunamen.com/land/deutschland/sm
Plath,1901,https://zunamen.com/land/deutschland/p
Köhne,1902,https://zunamen.com/land/deutschland/ko
Windisch,1903,https://zunamen.com/land/deutschland/wi
Falkenberg,1904,https://zunamen.com/land/deutschland/f
Heyne,1905,https://zunamen.com/land/deutschland/he
Mittag,1906,https://zunamen.com/land/deutschland/mi
Lambrecht,1907,https://zunamen.com/land/deutschland/l
Dobler,1908,https://zunamen.com/land/deutschland/d
Friedmann,1909,https://zunamen.com/land/deutschland/f
Alber,1910,https://zunamen.com/land/deutschland/a
Kothe,1911,https://zunamen.com/land/deutschland/ko
Daub,1912,https://zunamen.com/land/deutschland/d
Kaufhold,1913,https://zunamen.com/land/deutschland/ka
Storm,1914,https://zunamen.com/land/deutschland/st
Kaspar,1915,https://zunamen.com/land/deutschland/ka
Reichl,1916,https://zunamen.com/land/deutschland/re
Matt,1917,https://zunamen.com/land/deutschland/ma
Kahlert,1918,https://zunamen.com/land/deutschland/ka
Leipold,1919,https://zunamen.com/land/deutschland/l
Reger,1920,https://zunamen.com/land/deutschland/re
Kloss,1921,https://zunamen.com/land/deutschland/kl
Zuber,1922,https://zunamen.com/land/deutschland/z
Demuth,1923,https://zunamen.com/land/deutschland/d
Roscher,1924,https://zunamen.com/land/deutschland/ro
Dierks,1925,https://zunamen.com/land/deutschland/d
Bitter,1926,https://zunamen.com/land/deutschland/bi
Ostermeier,1927,https://zunamen.com/land/deutschland/o
Lamm,1928,https://zunamen.com/land/deutschland/l
Groll,1929,https://zunamen.com/land/deutschland/g
Sorg,1930,https://zunamen.com/land/deutschland/so
Püschel,1931,https://zunamen.com/land/deutschland/p
Burkart,1932,https://zunamen.com/land/deutschland/bu
Teschner,1933,https://zunamen.com/land/deutschland/t
Hundt,1934,https://zunamen.com/land/deutschland/hu
Polster,1935,https://zunamen.com/land/deutschland/p
Koenig,1936,https://zunamen.com/land/deutschland/ko
Jentzsch,1937,https://zunamen.com/land/deutschland/j
Spielmann,1938,https://zunamen.com/land/deutschland/sp
Deutschmann,1939,https://zunamen.com/land/deutschland/d
Sperber,1940,https://zunamen.com/land/deutschland/sp
Bergemann,1941,https://zunamen.com/land/deutschland/be
Rühle,1942,https://zunamen.com/land/deutschland/ru
Burkard,1943,https://zunamen.com/land/deutschland/bu
Moldenhauer,1944,https://zunamen.com/land/deutschland/mo
Alexander,1945,https://zunamen.com/land/deutschland/a
Reiss,1946,https://zunamen.com/land/deutschland/re
Steininger,1947,https://zunamen.com/land/deutschland/st
Herter,1948,https://zunamen.com/land/deutschland/he
Jahns,1949,https://zunamen.com/land/deutschland/j
Diederich,1950,https://zunamen.com/land/deutschland/d
Kullmann,1951,https://zunamen.com/land/deutschland/ku
Weitz,1952,https://zunamen.com/land/deutschland/we
Breitenbach,1953,https://zunamen.com/land/deutschland/br
Puls,1954,https://zunamen.com/land/deutschland/p
Sternberg,1955,https://zunamen.com/land/deutschland/st
Weinzierl,1956,https://zunamen.com/land/deutschland/we
Beil,1957,https://zunamen.com/land/deutschland/be
Pick,1958,https://zunamen.com/land/deutschland/p
Grosch,1959,https://zunamen.com/land/deutschland/g
Kloos,1960,https://zunamen.com/land/deutschland/kl
Seufert,1961,https://zunamen.com/land/deutschland/se
Schimmel,1962,https://zunamen.com/land/deutschland/schi
Wedel,1963,https://zunamen.com/land/deutschland/we
Biehl,1964,https://zunamen.com/land/deutschland/bi
Gürtler,1965,https://zunamen.com/land/deutschland/g
Schorr,1966,https://zunamen.com/land/deutschland/scho
Thaler,1967,https://zunamen.com/land/deutschland/t
Plank,1968,https://zunamen.com/land/deutschland/p
Seibt,1969,https://zunamen.com/land/deutschland/se
Hetzel,1970,https://zunamen.com/land/deutschland/he
Mehlhorn,1971,https://zunamen.com/land/deutschland/me
Sondermann,1972,https://zunamen.com/land/deutschland/so
Kapp,1973,https://zunamen.com/land/deutschland/ka
Sutter,1974,https://zunamen.com/land/deutschland/su
Herwig,1975,https://zunamen.com/land/deutschland/he
Bertsch,1976,https://zunamen.com/land/deutschland/be
Schnelle,1977,https://zunamen.com/land/deutschland/schn
Benecke,1978,https://zunamen.com/land/deutschland/be
Epple,1979,https://zunamen.com/land/deutschland/e
Welker,1980,https://zunamen.com/land/deutschland/we
Klaas,1981,https://zunamen.com/land/deutschland/kl
Kusch,1982,https://zunamen.com/land/deutschland/ku
Dahlke,1983,https://zunamen.com/land/deutschland/d
Neuner,1984,https://zunamen.com/land/deutschland/n
Goldschmidt,1985,https://zunamen.com/land/deutschland/g
Back,1986,https://zunamen.com/land/deutschland/ba
Goldbach,1987,https://zunamen.com/land/deutschland/g
Hannig,1988,https://zunamen.com/land/deutschland/ha
Kösters,1989,https://zunamen.com/land/deutschland/ko
Menge,1990,https://zunamen.com/land/deutschland/me
Kistner,1991,https://zunamen.com/land/deutschland/ki
Freudenberg,1992,https://zunamen.com/land/deutschland/f
Niehoff,1993,https://zunamen.com/land/deutschland/n
Rolf,1994,https://zunamen.com/land/deutschland/ro
Greif,1995,https://zunamen.com/land/deutschland/g
Neitzel,1996,https://zunamen.com/land/deutschland/n
Schimpf,1997,https://zunamen.com/land/deutschland/schi
Mahnke,1998,https://zunamen.com/land/deutschland/ma
Raddatz,1999,https://zunamen.com/land/deutschland/ra
Hinrichsen,2000,https://zunamen.com/land/deutschland/hi
Riese,2001,https://zunamen.com/land/deutschland/ri
Hegemann,2002,https://zunamen.com/land/deutschland/he
Stehr,2003,https://zunamen.com/land/deutschland/st
Thom,2004,https://zunamen.com/land/deutschland/t
Fuhr,2005,https://zunamen.com/land/deutschland/f
Stolte,2006,https://zunamen.com/land/deutschland/st
Ertel,2007,https://zunamen.com/land/deutschland/e
Weidlich,2008,https://zunamen.com/land/deutschland/we
Rumpf,2009,https://zunamen.com/land/deutschland/ru
Birkner,2010,https://zunamen.com/land/deutschland/bi
Grosse,2011,https://zunamen.com/land/deutschland/g
Kuntz,2012,https://zunamen.com/land/deutschland/ku
Acker,2013,https://zunamen.com/land/deutschland/a
Ihle,2014,https://zunamen.com/land/deutschland/i
Deckert,2015,https://zunamen.com/land/deutschland/d
Rehberg,2016,https://zunamen.com/land/deutschland/re
Piel,2017,https://zunamen.com/land/deutschland/p
Distler,2018,https://zunamen.com/land/deutschland/d
Bechtold,2019,https://zunamen.com/land/deutschland/be
Hutter,2020,https://zunamen.com/land/deutschland/hu
Kley,2021,https://zunamen.com/land/deutschland/kl
Gunkel,2022,https://zunamen.com/land/deutschland/g
Nordmann,2023,https://zunamen.com/land/deutschland/n
Meindl,2024,https://zunamen.com/land/deutschland/me
Moeller,2025,https://zunamen.com/land/deutschland/mo
Knaus,2026,https://zunamen.com/land/deutschland/kn
Bartelt,2027,https://zunamen.com/land/deutschland/ba
Grams,2028,https://zunamen.com/land/deutschland/gr
Stecher,2029,https://zunamen.com/land/deutschland/st
Naujoks,2030,https://zunamen.com/land/deutschland/n
Wedekind,2031,https://zunamen.com/land/deutschland/we
Mast,2032,https://zunamen.com/land/deutschland/ma
Marschner,2033,https://zunamen.com/land/deutschland/ma
Kerner,2034,https://zunamen.com/land/deutschland/ke
Mönch,2035,https://zunamen.com/land/deutschland/mo
Kamm,2036,https://zunamen.com/land/deutschland/ka
Spahn,2037,https://zunamen.com/land/deutschland/sp
Wohlfahrt,2038,https://zunamen.com/land/deutschland/wo
Adrian,2039,https://zunamen.com/land/deutschland/a
Johannes,2040,https://zunamen.com/land/deutschland/j
Niebuhr,2041,https://zunamen.com/land/deutschland/n
Pichler,2042,https://zunamen.com/land/deutschland/p
Weidmann,2043,https://zunamen.com/land/deutschland/we
Weichert,2044,https://zunamen.com/land/deutschland/we
Heyn,2045,https://zunamen.com/land/deutschland/he
Cornelius,2046,https://zunamen.com/land/deutschland/c
Heinisch,2047,https://zunamen.com/land/deutschland/he
Lambert,2048,https://zunamen.com/land/deutschland/l
Zwick,2049,https://zunamen.com/land/deutschland/z
Risch,2050,https://zunamen.com/land/deutschland/ri
Franzke,2051,https://zunamen.com/land/deutschland/f
Freytag,2052,https://zunamen.com/land/deutschland/f
Vater,2053,https://zunamen.com/land/deutschland/v
Strube,2054,https://zunamen.com/land/deutschland/st
Wiest,2055,https://zunamen.com/land/deutschland/wi
Wehrmann,2056,https://zunamen.com/land/deutschland/we
Scheele,2057,https://zunamen.com/land/deutschland/sche
Stemmer,2058,https://zunamen.com/land/deutschland/st
Hammes,2059,https://zunamen.com/land/deutschland/ha
Scheidt,2060,https://zunamen.com/land/deutschland/sche
Flick,2061,https://zunamen.com/land/deutschland/f
Knittel,2062,https://zunamen.com/land/deutschland/kn
Wassermann,2063,https://zunamen.com/land/deutschland/wa
Renken,2064,https://zunamen.com/land/deutschland/re
Zellner,2065,https://zunamen.com/land/deutschland/z
Rist,2066,https://zunamen.com/land/deutschland/ri
Holtkamp,2067,https://zunamen.com/land/deutschland/ho
Haberland,2068,https://zunamen.com/land/deutschland/ha
Nürnberger,2069,https://zunamen.com/land/deutschland/n
Lucht,2070,https://zunamen.com/land/deutschland/l
Bernard,2071,https://zunamen.com/land/deutschland/be
Schuhmacher,2072,https://zunamen.com/land/deutschland/schu
Kappes,2073,https://zunamen.com/land/deutschland/ka
Michl,2074,https://zunamen.com/land/deutschland/mi
Obermaier,2075,https://zunamen.com/land/deutschland/o
Schuch,2076,https://zunamen.com/land/deutschland/schu
Brose,2077,https://zunamen.com/land/deutschland/br
Eisenmann,2078,https://zunamen.com/land/deutschland/e
Kuschel,2079,https://zunamen.com/land/deutschland/ku
Blohm,2080,https://zunamen.com/land/deutschland/bl
Heinicke,2081,https://zunamen.com/land/deutschland/he
Gerner,2082,https://zunamen.com/land/deutschland/ge
Klostermann,2083,https://zunamen.com/land/deutschland/kl
Mäder,2084,https://zunamen.com/land/deutschland/ma
Holm,2085,https://zunamen.com/land/deutschland/ho
Pflug,2086,https://zunamen.com/land/deutschland/p
Emrich,2087,https://zunamen.com/land/deutschland/e
Rump,2088,https://zunamen.com/land/deutschland/ru
Putz,2089,https://zunamen.com/land/deutschland/p
Storz,2090,https://zunamen.com/land/deutschland/st
Henninger,2091,https://zunamen.com/land/deutschland/he
Sieg,2092,https://zunamen.com/land/deutschland/si
Voges,2093,https://zunamen.com/land/deutschland/v
Rosin,2094,https://zunamen.com/land/deutschland/ro
Nehring,2095,https://zunamen.com/land/deutschland/n
Bacher,2096,https://zunamen.com/land/deutschland/ba
Mauch,2097,https://zunamen.com/land/deutschland/ma
Junk,2098,https://zunamen.com/land/deutschland/j
Eck,2099,https://zunamen.com/land/deutschland/e
Haubold,2100,https://zunamen.com/land/deutschland/ha
Thum,2101,https://zunamen.com/land/deutschland/t
Kalb,2102,https://zunamen.com/land/deutschland/ka
Klinge,2103,https://zunamen.com/land/deutschland/kl
Schug,2104,https://zunamen.com/land/deutschland/schu
Adolph,2105,https://zunamen.com/land/deutschland/a
Koehler,2106,https://zunamen.com/land/deutschland/ko
Angerer,2107,https://zunamen.com/land/deutschland/a
Göhring,2108,https://zunamen.com/land/deutschland/go
Ridder,2109,https://zunamen.com/land/deutschland/ri
Strauss,2110,https://zunamen.com/land/deutschland/st
Khan,2111,https://zunamen.com/land/deutschland/kh
Schepers,2112,https://zunamen.com/land/deutschland/sche
Knoche,2113,https://zunamen.com/land/deutschland/kn
Harrer,2114,https://zunamen.com/land/deutschland/ha
Germann,2115,https://zunamen.com/land/deutschland/ge
Kamps,2116,https://zunamen.com/land/deutschland/ka
Boden,2117,https://zunamen.com/land/deutschland/bo
Bitzer,2118,https://zunamen.com/land/deutschland/bi
Kast,2119,https://zunamen.com/land/deutschland/ka
Steinborn,2120,https://zunamen.com/land/deutschland/st
Dahlmann,2121,https://zunamen.com/land/deutschland/d
Vieth,2122,https://zunamen.com/land/deutschland/v
Meiser,2123,https://zunamen.com/land/deutschland/me
Wollny,2124,https://zunamen.com/land/deutschland/wo
Lambertz,2125,https://zunamen.com/land/deutschland/l
Blessing,2126,https://zunamen.com/land/deutschland/bl
Schenkel,2127,https://zunamen.com/land/deutschland/sche
Abels,2128,https://zunamen.com/land/deutschland/a
Salewski,2129,https://zunamen.com/land/deutschland/sa
Hölzel,2130,https://zunamen.com/land/deutschland/ho
Hammann,2131,https://zunamen.com/land/deutschland/ha
Steinbrecher,2132,https://zunamen.com/land/deutschland/st
Siemer,2133,https://zunamen.com/land/deutschland/si
Thome,2134,https://zunamen.com/land/deutschland/t
Kracht,2135,https://zunamen.com/land/deutschland/kr
Greulich,2136,https://zunamen.com/land/deutschland/gr
Dettmer,2137,https://zunamen.com/land/deutschland/d
Kaltenbach,2138,https://zunamen.com/land/deutschland/ka
Streicher,2139,https://zunamen.com/land/deutschland/st
Helfrich,2140,https://zunamen.com/land/deutschland/he
Franck,2141,https://zunamen.com/land/deutschland/f
Retzlaff,2142,https://zunamen.com/land/deutschland/re
Denker,2143,https://zunamen.com/land/deutschland/d
Velten,2144,https://zunamen.com/land/deutschland/v
Pingel,2145,https://zunamen.com/land/deutschland/p
Wiemer,2146,https://zunamen.com/land/deutschland/wi
Krupp,2147,https://zunamen.com/land/deutschland/kr
Wenger,2148,https://zunamen.com/land/deutschland/we
Spiegel,2149,https://zunamen.com/land/deutschland/sp
Kiel,2150,https://zunamen.com/land/deutschland/ki
Roll,2151,https://zunamen.com/land/deutschland/ro
Holzinger,2152,https://zunamen.com/land/deutschland/ho
Limmer,2153,https://zunamen.com/land/deutschland/l
Wall,2154,https://zunamen.com/land/deutschland/wa
Ferber,2155,https://zunamen.com/land/deutschland/f
Baltes,2156,https://zunamen.com/land/deutschland/ba
Grahl,2157,https://zunamen.com/land/deutschland/gr
Steinberger,2158,https://zunamen.com/land/deutschland/st
Bülow,2159,https://zunamen.com/land/deutschland/bu
Hampe,2160,https://zunamen.com/land/deutschland/ha
Arend,2161,https://zunamen.com/land/deutschland/a
Lind,2162,https://zunamen.com/land/deutschland/l
